"5491079","HN309618","04/28/2007 03:00:00 AM","061XX S CHAMPLAIN AVE","0460","BATTERY","SIMPLE","APARTMENT","true","false","0313","003","20","42","08B","1181623","1864528","2007","04/15/2016 08:55:02 AM","41.783498306","-87.609647494","(41.783498306, -87.609647494)"
"5491696","HN313141","04/29/2007 11:47:00 PM","063XX S DR MARTIN LUTHER KING JR DR","0496","BATTERY","AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST","APARTMENT","true","true","0312","003","20","69","04B","1180013","1862913","2007","04/15/2016 08:55:02 AM","41.779103621","-87.615599678","(41.779103621, -87.615599678)"
"5491706","HN310621","04/28/2007 04:17:16 PM","062XX S EBERHART AVE","0460","BATTERY","SIMPLE","STREET","true","false","0313","003","20","42","08B","1180652","1863764","2007","04/15/2016 08:55:02 AM","41.781424188","-87.613230939","(41.781424188, -87.613230939)"
"5492247","HN311894","04/29/2007 09:55:00 AM","064XX S DR MARTIN LUTHER KING JR DR","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0312","003","20","69","08B","1180029","1862330","2007","04/15/2016 08:55:02 AM","41.777503445","-87.615558861","(41.777503445, -87.615558861)"
"5492786","HN311312","04/28/2007 10:50:00 PM","064XX S RHODES AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0312","003","20","42","08B","1181008","1862464","2007","04/15/2016 08:55:02 AM","41.777848674","-87.611965756","(41.777848674, -87.611965756)"
"5493697","HN309775","04/28/2007 07:19:00 AM","064XX S VERNON AVE","0497","BATTERY","AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON","APARTMENT","false","true","0312","003","20","42","04B","1180359","1862382","2007","04/15/2016 08:55:02 AM","41.777638573","-87.614347497","(41.777638573, -87.614347497)"
"5493700","HN313741","04/30/2007 10:25:00 AM","063XX S RHODES AVE","0430","BATTERY","AGGRAVATED: OTHER DANG WEAPON","RESIDENCE","false","false","0312","003","20","42","04B","1180992","1863078","2007","04/15/2016 08:55:02 AM","41.779533918","-87.612005531","(41.779533918, -87.612005531)"
"5493706","HN313211","04/29/2007 11:40:00 PM","063XX S EBERHART AVE","0497","BATTERY","AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON","RESIDENCE","false","true","0312","003","20","42","04B","1180667","1863142","2007","04/15/2016 08:55:02 AM","41.779717015","-87.613195043","(41.779717015, -87.613195043)"
"5497625","HN317150","05/01/2007 10:45:00 PM","065XX S DR MARTIN LUTHER KING JR DR","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0312","003","20","69","08B","1180044","1861789","2007","04/15/2016 08:55:02 AM","41.776018543","-87.615520426","(41.776018543, -87.615520426)"
"5497637","HN316286","05/01/2007 03:34:26 PM","064XX S VERNON AVE","0495","BATTERY","AGGRAVATED OF A SENIOR CITIZEN","SIDEWALK","false","false","0312","003","20","42","04B","1180355","1862510","2007","04/15/2016 08:55:02 AM","41.77798991","-87.614358237","(41.77798991, -87.614358237)"
"5499062","HN318334","05/02/2007 03:35:24 PM","061XX S CHAMPLAIN AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE PORCH/HALLWAY","false","true","0313","003","20","42","08B","1181623","1864528","2007","04/15/2016 08:55:02 AM","41.783498306","-87.609647494","(41.783498306, -87.609647494)"
"5500619","HN318883","05/02/2007 07:49:00 PM","061XX S EBERHART AVE","0497","BATTERY","AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON","APARTMENT","true","false","0313","003","20","42","04B","1180635","1864450","2007","04/15/2016 08:55:02 AM","41.783307028","-87.613272203","(41.783307028, -87.613272203)"
"5500861","HN313966","04/30/2007 10:20:00 AM","063XX S RHODES AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0312","003","20","42","08B","1180992","1863078","2007","04/15/2016 08:55:02 AM","41.779533918","-87.612005531","(41.779533918, -87.612005531)"
"5501630","HN320491","05/03/2007 04:15:00 PM","062XX S STEWART AVE","0460","BATTERY","SIMPLE","STREET","false","false","0711","007","20","68","08B","1174701","1863388","2007","04/15/2016 08:55:02 AM","41.780527088","-87.63505972","(41.780527088, -87.63505972)"
"5504896","HN321908","05/04/2007 11:14:59 AM","064XX S PARNELL AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false","0722","007","20","68","08B","1173723","1862279","2007","04/15/2016 08:55:02 AM","41.777505605","-87.638678069","(41.777505605, -87.638678069)"
"5505025","HN322483","05/04/2007 03:43:29 PM","064XX S STEWART AVE","0497","BATTERY","AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON","RESIDENCE PORCH/HALLWAY","false","true","0722","007","20","68","04B","1174731","1862261","2007","04/15/2016 08:55:02 AM","41.777433807","-87.63498329","(41.777433807, -87.63498329)"
"5505266","HN323590","05/05/2007 03:00:00 AM","065XX S DR MARTIN LUTHER KING JR DR","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0312","003","20","69","08B","1180045","1861749","2007","04/15/2016 08:55:02 AM","41.775908757","-87.615517984","(41.775908757, -87.615517984)"
"5506299","HN322233","05/04/2007 01:33:24 PM","063XX S STEWART AVE","0460","BATTERY","SIMPLE","SCHOOL, PUBLIC, GROUNDS","false","false","0722","007","20","68","08B","1174715","1862826","2007","04/15/2016 08:55:02 AM","41.778984586","-87.635025125","(41.778984586, -87.635025125)"
"5508507","HN322355","05/04/2007 02:27:47 PM","063XX S CALUMET AVE","0460","BATTERY","SIMPLE","SCHOOL, PUBLIC, GROUNDS","false","false","0312","003","20","69","08B","1179551","1862782","2007","04/15/2016 08:55:02 AM","41.778754713","-87.617297398","(41.778754713, -87.617297398)"
"5511130","HN326956","05/07/2007 01:05:00 AM","065XX S DR MARTIN LUTHER KING JR DR","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0312","003","20","69","08B","1180045","1861742","2007","04/15/2016 08:55:02 AM","41.775889548","-87.615518198","(41.775889548, -87.615518198)"
"5514415","HN329652","05/08/2007 11:15:00 AM","062XX S STEWART AVE","0484","BATTERY","PRO EMP HANDS NO/MIN INJURY","SCHOOL, PUBLIC, GROUNDS","true","false","0711","007","20","68","08B","1174692","1863689","2007","04/15/2016 08:55:02 AM","41.781353265","-87.635083754","(41.781353265, -87.635083754)"
"5514955","HN330869","05/08/2007 09:25:00 PM","063XX S PARNELL AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0722","007","20","68","08B","1173711","1863032","2007","04/15/2016 08:55:02 AM","41.779572187","-87.638699762","(41.779572187, -87.638699762)"
